comment_id,video_id,video_title,video_channel,author,author_channel_id,comment_text,comment_length,word_count,is_reply,parent_id,like_count,reply_count,published_date,published_time,day_of_week,hour_of_day,has_emoji,has_url,is_all_caps,exclamation_count,question_count,engagement_rate,sentiment,sentiment_score,emotion,toxicity_score,spam_score
UgxHfPRylcGwEuouvfF4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@iconoclastic-fantastic,UCy62sTR9CvPkLHwu1e083sA,"Green Day (specifically American Idiot era) X Bad Bunny seems like such a strategic choice... football is All American, but clearly there's some contingent at the NFL making decisions who knows what is going on is insane. I have nothing but respect for whoever booked both artists. Hell yeah brother",299,50,False,,3509,28,2026-02-09,06:22:32,Monday,6,False,False,False,0,0,0.1266466957808496,,,,,
UgxHfPRylcGwEuouvfF4AaABAg.AT-EDPhpMGdAT-R_XUWw16,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@BlazerBias,UCFh5yMklehThmvqB3YpVbAw,Oh for sure. I was totally expecting one of them to say f ice,61,14,True,UgxHfPRylcGwEuouvfF4AaABAg,77,0,2026-02-09,08:19:17,Monday,8,False,False,False,0,0,0.002779081098639333,,,,,
UgxHfPRylcGwEuouvfF4AaABAg.AT-EDPhpMGdAT-_dCdJuNp,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@PriscillaKaye,UCJSZd-Iyp6J_WQBLTm8Fb8g,❤,1,1,True,UgxHfPRylcGwEuouvfF4AaABAg,1,0,2026-02-09,09:38:26,Monday,9,True,False,False,0,0,3.6091962319991336e-05,,,,,
UgxHfPRylcGwEuouvfF4AaABAg.AT-EDPhpMGdAT-aWNpW_nZ,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@Ti12747,UCRyuNZGL8F0meynfz-7C6tQ,"That’s the thing, it is all American. Green Day are from Cali and that dude is from PR…they’re American artists. They don’t like that he sings in Spanish. He’s not spiting people. That’s what he learned to speak as a kid as part of the US. It’s a similar narrative to the native Americans. We take their land, force them to live on our reservations then treat them like they’re the foreigners.",393,72,True,UgxHfPRylcGwEuouvfF4AaABAg,218,0,2026-02-09,09:46:06,Monday,9,True,False,False,0,0,0.007868047785758111,,,,,
UgxHfPRylcGwEuouvfF4AaABAg.AT-EDPhpMGdAT-eeXCpGok,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@douglasberggren7667,UCjj2_fCQdADsFo2DB_BiNpQ,"The contigent at the NFL making decisions who knows whats going on, us Jay-z, he is in charge of booking the halftime show preformer and such",141,26,True,UgxHfPRylcGwEuouvfF4AaABAg,11,0,2026-02-09,10:22:18,Monday,10,False,False,False,0,0,0.0003970115855199047,,,,,
UgxHfPRylcGwEuouvfF4AaABAg.AT-EDPhpMGdAT-pj9YHWKX,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@erickagrgsltr1359,UCjpsEGSQsYprbCi_YIyuikg,That would be thanks to Roc Nation and JAY-Z!,45,9,True,UgxHfPRylcGwEuouvfF4AaABAg,21,0,2026-02-09,11:59:03,Monday,11,False,False,False,1,0,0.0007579312087198181,,,,,
Ugz3DpXPVMI8gsaIxyR4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@joyce-u2s,UCF3g6b9ifiBoLT1_SI52hYg,"Why does he look and sound the same? Been listening to their songs since I was a kid. Now, here they are, looking and sounding the same. I aged; their music didn't. ❤❤❤",168,33,False,,15,0,2026-02-10,03:19:41,Tuesday,3,True,False,False,0,1,0.0005413794347998701,,,,,
Ugx431K4yXOE8Rploo54AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@abphoto,UCjafvjx8PR5STKXkdsw-irQ,"Green Day performed for our Halftime show at our Canadian Grey Cup, our version of the Super Bowl. It was awesome!!",115,21,False,,1060,21,2026-02-09,02:53:23,Monday,2,False,False,False,2,0,0.038257480059190815,,,,,
Ugx431K4yXOE8Rploo54AaABAg.ASzrHWw7HCNASzzzONYcKl,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@lotus6314,UCUCe0U_WSQ7Ann165Tv-68w,Hell yeah I didn’t know that. I know of the league in Canada but didn’t know about the Grey Cup it sounds neat.,111,23,True,Ugx431K4yXOE8Rploo54AaABAg,13,0,2026-02-09,04:09:25,Monday,4,True,False,False,0,0,0.00046919551015988737,,,,,
Ugx431K4yXOE8Rploo54AaABAg.ASzrHWw7HCNAT-1cdxlKPC,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@RileyM2000,UCHZ20noI7ffPwf6GgxbmJ0Q,A fellow Canadian!,18,3,True,Ugx431K4yXOE8Rploo54AaABAg,15,0,2026-02-09,04:32:31,Monday,4,False,False,False,1,0,0.0005413794347998701,,,,,
Ugx431K4yXOE8Rploo54AaABAg.ASzrHWw7HCNAT-1fKZxSXQ,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@kjmac101,UCKL5O_l4A9amKUGSrF8i71g,@lotus6314 do they hate canada too? just curious.,49,8,True,Ugx431K4yXOE8Rploo54AaABAg,3,0,2026-02-09,04:32:53,Monday,4,False,False,False,0,1,0.00010827588695997402,,,,,
Ugx431K4yXOE8Rploo54AaABAg.ASzrHWw7HCNAT-3k4-lIJz,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@volkfidde4269,UC1l0R6BEzk3mbyFZ-v_egoA,"@kjmac101 What makes you think they hate America? If you believe your leaders should never be criticized, then you hate freedom and democracy. If anything Green Day are true patriots [not the football team :].",209,35,True,Ugx431K4yXOE8Rploo54AaABAg,27,0,2026-02-09,04:51:01,Monday,4,False,False,False,0,1,0.0009744829826397661,,,,,
Ugx431K4yXOE8Rploo54AaABAg.ASzrHWw7HCNAT-6HO6kXGt,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@arclight2012,UCRvvMWi_OTKcR3g6_6ph6OQ,"@kjmac101they love America, that’s why they wrote the song.",59,9,True,Ugx431K4yXOE8Rploo54AaABAg,17,0,2026-02-09,05:13:10,Monday,5,True,False,False,0,0,0.0006135633594398528,,,,,
Ugyo0MS7f1IGqYQwZFZ4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@bebop.d,UCpybl5O6eg0PS6A6fTYAKcg,0:44 as a professional photographer: WTF MAAAAN! Have some respect.,67,10,False,,411,4,2026-02-09,18:15:44,Monday,18,False,False,False,1,0,0.01483379651351644,,,,,
Ugyo0MS7f1IGqYQwZFZ4AaABAg.AT0Vq3krtlFAT0nhqttv9N,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@bcrox,UCdfVAnvW5CJN779Ng66Na6w,"i have never seen a professional photographer worry about 'or know' whats behind them.
No way to know your in line with someone else's camera that's 200 feet behind you with a zoom lens.
imagine all the shots & views the big camera back there is blocking with out care. 🤘",271,51,True,Ugyo0MS7f1IGqYQwZFZ4AaABAg,20,0,2026-02-09,21:00:39,Monday,21,True,False,False,0,0,0.0007218392463998268,,,,,
Ugyo0MS7f1IGqYQwZFZ4AaABAg.AT0Vq3krtlFAT0pTKp_5B_,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@bebop.d,UCpybl5O6eg0PS6A6fTYAKcg,"Thts sad but okay, fair enough. But I’d say that when you go to a show like this as a photographer, you can generally assume that someone higher up in the production has a camera somewhere and that you might be in their way. As a photojournalist, I constantly look around me, in a full 360-degree awareness. From that camera position, I’d also say he probably didn’t get a single usable shot anyway. it’s something you can keep in mind. Having that awareness and showing a bit of respect for the other people working around you is just part of the job.",552,102,True,Ugyo0MS7f1IGqYQwZFZ4AaABAg,13,0,2026-02-09,21:16:00,Monday,21,True,False,False,0,0,0.00046919551015988737,,,,,
Ugyo0MS7f1IGqYQwZFZ4AaABAg.AT0Vq3krtlFAT1pt6AQuFg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@tsgeisel,UCaN6tnqMUkWgnbwubWerwxg,"Nobody in that crowd is going to care about a single camera.  Like the dancers for some of the halftime shows, it's not out of the realm of possibility that they were ""professional crowd folk"" there to cheer, and then get out once the game started.",248,46,True,Ugyo0MS7f1IGqYQwZFZ4AaABAg,1,0,2026-02-10,06:38:54,Tuesday,6,False,False,False,0,0,3.6091962319991336e-05,,,,,
Ugyo0MS7f1IGqYQwZFZ4AaABAg.AT0Vq3krtlFAT2n0Cd4fSI,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@quietri0t,UCSyVFmsPCWVkZmCRd05Vgzw,"So called ""Hail Mary"" next level. So annoying in the photo-pit.",63,11,True,Ugyo0MS7f1IGqYQwZFZ4AaABAg,1,0,2026-02-10,15:33:02,Tuesday,15,False,False,False,0,0,3.6091962319991336e-05,,,,,
UgwTGS0DWPvKIW46QSV4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@af6096,UC7ZPoVAZ7TlD_ma_QFEXbcQ,"Wow, his voice has not faded at all!!! It sounds exactly like what I listened to on my cds 🎧",92,20,False,,323,1,2026-02-09,07:11:37,Monday,7,True,False,False,3,0,0.011657703829357203,,,,,
UgwTGS0DWPvKIW46QSV4AaABAg.AT-JpoZDqgYAT0SMp-zccc,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@HelloThere-dc1sh,UCsIEzt2RexvJs5Z2bEzzqPw,He sounds like an angry liberal woman now.,42,8,True,UgwTGS0DWPvKIW46QSV4AaABAg,0,0,2026-02-09,17:45:24,Monday,17,False,False,False,0,0,0.0,,,,,
Ugyc8VxWzgvuI7nz1tB4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@RachelBlomstrom,UCE1MqTSvM6J0De2JToV5IwQ,I can still remember the first time that I heard Green Day When I was in 6th grade and my friend put on dookie and we were literally jumping off of the beds and off the walls listening to it! That album changed my life,218,45,False,,8,0,2026-02-10,00:52:17,Tuesday,0,False,False,False,1,0,0.0002887356985599307,,,,,
UgwY-gjc4BBe0LaLKJR4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@robertacosta7586,UCP7eD9uys2KSzCJuyv9lbog,Dang did not know greenday was doing the opening I would have seen at the beginning!!!!,87,16,False,,456,11,2026-02-09,02:09:40,Monday,2,False,False,False,4,0,0.01645793481791605,,,,,
UgwY-gjc4BBe0LaLKJR4AaABAg.ASzmHJrC2bUASzslylq6Uw,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@healinggrounds19,UCMiJIf6iCC8cMYvAOeyV3DA,How did you not know this??,27,6,True,UgwY-gjc4BBe0LaLKJR4AaABAg,4,0,2026-02-09,03:06:25,Monday,3,False,False,False,0,2,0.00014436784927996535,,,,,
UgwY-gjc4BBe0LaLKJR4AaABAg.ASzmHJrC2bUASztD2tAYAa,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@robertacosta7586,UCP7eD9uys2KSzCJuyv9lbog,@healinggrounds19 well I heard but I didn’t know it was the opening. I thought he would of been in the halftime to.,115,22,True,UgwY-gjc4BBe0LaLKJR4AaABAg,20,0,2026-02-09,03:10:15,Monday,3,True,False,False,0,0,0.0007218392463998268,,,,,
UgwY-gjc4BBe0LaLKJR4AaABAg.ASzmHJrC2bUASztWW7_Oso,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@colourrs,UC7CG1mArfU8qA2bw5I9mwRA,"Yeah I had no idea, I thought it was part of the halftime too. I don’t remember Artists doing this, only for the National Anthem before the show? I was like F Yeah! Bad Bunny mixed with some Rock would be a mix we never would’ve seen before 😭 still awesome tho 💚🔥",263,53,True,UgwY-gjc4BBe0LaLKJR4AaABAg,17,0,2026-02-09,03:12:54,Monday,3,True,False,False,1,1,0.0006135633594398528,,,,,
UgwY-gjc4BBe0LaLKJR4AaABAg.ASzmHJrC2bUASzwg-bIXLS,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@kuromyou7969,UC1SyUIg76Qp6o35biwfLgog,​@robertacosta7586yes same. I completely missed them.,53,6,True,UgwY-gjc4BBe0LaLKJR4AaABAg,1,0,2026-02-09,03:40:33,Monday,3,True,False,False,0,0,3.6091962319991336e-05,,,,,
UgwY-gjc4BBe0LaLKJR4AaABAg.ASzmHJrC2bUASzxYHmxaSd,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@robertacosta7586,UCP7eD9uys2KSzCJuyv9lbog,@c@colourrsYeah it would of been a dope switch with this song.,62,11,True,UgwY-gjc4BBe0LaLKJR4AaABAg,1,0,2026-02-09,03:48:06,Monday,3,False,False,False,0,0,3.6091962319991336e-05,,,,,
UgwAobaUc5DsUkzWtpR4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@rudytheophin4009,UCbSlqHh3g04kU5j9YgUXssA,Being 42 the level of nostalgia it gives me watching this is overwhelming beautiful. He sounds exactly the same as 22 years ago .,129,24,False,,416,4,2026-02-09,03:47:06,Monday,3,False,False,False,0,0,0.015014256325116396,,,,,
UgwAobaUc5DsUkzWtpR4AaABAg.ASzxQuRI7-FAT-Ewse30AJ,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@crchekouras,UC-1IMs8txjTuk_geKys1ARg,OMG!  Has it been THAT long!,28,6,True,UgwAobaUc5DsUkzWtpR4AaABAg,1,0,2026-02-09,06:28:53,Monday,6,False,False,False,2,0,3.6091962319991336e-05,,,,,
UgwAobaUc5DsUkzWtpR4AaABAg.ASzxQuRI7-FAT-JAcRZED5,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@timmylee41,UCYEvn5Tsn41nLWH83ff238w,Lip sync,8,2,True,UgwAobaUc5DsUkzWtpR4AaABAg,0,0,2026-02-09,07:05:51,Monday,7,False,False,False,0,0,0.0,,,,,
UgwAobaUc5DsUkzWtpR4AaABAg.ASzxQuRI7-FAT0DZFPnPiI,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@WhatALovelyDisaster,UCMWBnDbJUUsYf3ESKQbflbA,Same here in my mid 30s 🥹 we’re growing up but we didn’t lose that punk spirit,78,17,True,UgwAobaUc5DsUkzWtpR4AaABAg,0,0,2026-02-09,15:36:01,Monday,15,True,False,False,0,0,0.0,,,,,
UgwAobaUc5DsUkzWtpR4AaABAg.ASzxQuRI7-FAT3riHGFuly,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@mediapc4747,UCw8jsEZz-JZ1blJb-jSQjuQ,"And that's 22yrs I'd rather not count because I was 42 when I first heard them.  
...i think i'll blow the dust off the guitar and annoy the neighbours, just for old times' sake.",178,34,True,UgwAobaUc5DsUkzWtpR4AaABAg,0,0,2026-02-11,01:33:23,Wednesday,1,False,False,False,0,0,0.0,,,,,
UgyOBa6acHEYUjeAF754AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@eerielakeerie,UCTvAmCPyFA_Yyaygdgo0VeA,green day + bad bunny combo almost made me watch the football game. almost.,75,14,False,,2064,17,2026-02-09,02:15:06,Monday,2,False,False,False,0,0,0.07449381022846212,,,,,
UgyOBa6acHEYUjeAF754AaABAg.ASzmu5ytjuMASzo4-3x_gi,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@itskingkwam,UCnkhvFsbSTZZorhtP0rYB6w,same,4,1,True,UgyOBa6acHEYUjeAF754AaABAg,18,0,2026-02-09,02:25:19,Monday,2,False,False,False,0,0,0.0006496553217598441,,,,,
UgyOBa6acHEYUjeAF754AaABAg.ASzmu5ytjuMASzs5UXiLM6,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@rozelia_the_octo06,UCsIW_AjjzBMZcFzNNSaPgQg,I slept through it 💔😭,21,5,True,UgyOBa6acHEYUjeAF754AaABAg,23,0,2026-02-09,03:00:28,Monday,3,True,False,False,0,0,0.0008301151333598008,,,,,
UgyOBa6acHEYUjeAF754AaABAg.ASzmu5ytjuMASzuhACzXtt,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@Jothsal,UCrsjSppIaurBNC8qU93S3Kg,"Same, but I didn't have any way to watch the game live lmao",59,13,True,UgyOBa6acHEYUjeAF754AaABAg,2,0,2026-02-09,03:23:14,Monday,3,False,False,False,0,0,7.218392463998267e-05,,,,,
UgyOBa6acHEYUjeAF754AaABAg.ASzmu5ytjuMASzuxA9S2qf,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@kaylapounds1359,UCOWAR6vDNE5UJibueawK4zw,Seattle beat NE. Crushed them. I guess the refs won't cheat for the Patriots without Tom Brady being there.,107,19,True,UgyOBa6acHEYUjeAF754AaABAg,34,0,2026-02-09,03:25:25,Monday,3,False,False,False,0,0,0.0012271267188797056,,,,,
UgyOBa6acHEYUjeAF754AaABAg.ASzmu5ytjuMASzzRbk-0ey,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@xyzicicles,UCnX-kZjtt7i7QbFVn9yoSyA,I just come for the performances and commercials...,51,8,True,UgyOBa6acHEYUjeAF754AaABAg,6,0,2026-02-09,04:04:40,Monday,4,False,False,False,0,0,0.00021655177391994803,,,,,
UgyLxw-YmgRzB0AfOsp4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@Battatouille,UCrlLa5o1sFbh66NauTborVQ,Nice to see Greenday still got it...not listened to them for about 20 years still sound as good as they did back then,117,23,False,,4,0,2026-02-10,16:21:57,Tuesday,16,False,False,False,0,0,0.00014436784927996535,,,,,
Ugw6sA-d9228HeFMEA94AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@NeonRadarMusic,UCf5OR1xfSTX5c7M1y_f6Ixg,People who are disappointed they didn't do anything punk enough... they LITERALLY played American Idiot and Holiday at one of the year's biggest events.,152,24,False,,363,8,2026-02-09,03:36:53,Monday,3,False,False,False,0,0,0.013101382322156855,,,,,
Ugw6sA-d9228HeFMEA94AaABAg.ASzwG74wHpfAT-c84hhjE-,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@John-pp6xy,UCS33zEFLZX-3fJoprFk8YAw,"haven’t really seen any hate to green day, just people saying they obviously were censored for the parts they did perform, but the fact they played these means there was back and forth",184,33,True,Ugw6sA-d9228HeFMEA94AaABAg,24,0,2026-02-09,10:00:16,Monday,10,True,False,False,0,0,0.0008662070956797921,,,,,
Ugw6sA-d9228HeFMEA94AaABAg.ASzwG74wHpfAT0TBC2TmYM,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@HelloThere-dc1sh,UCsIEzt2RexvJs5Z2bEzzqPw,They are not punk they are mainstream now.,42,8,True,Ugw6sA-d9228HeFMEA94AaABAg,1,0,2026-02-09,17:52:33,Monday,17,False,False,False,0,0,3.6091962319991336e-05,,,,,
Ugw6sA-d9228HeFMEA94AaABAg.ASzwG74wHpfAT0mvo2SgVg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@Thursdayschildfar2go,UCP4idRy6V_-sN3prdL9ko8Q,​@HelloThere-dc1sh I hate to break it to you...but punk IS the mainstream now.,78,13,True,Ugw6sA-d9228HeFMEA94AaABAg,0,0,2026-02-09,20:53:49,Monday,20,True,False,False,0,0,0.0,,,,,
Ugw6sA-d9228HeFMEA94AaABAg.ASzwG74wHpfAT0nRgKFssV,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@misslupinelady2534,UCU9Aj8_GFPw91UMME4-XqqQ,"He did get ""Trump's a racist"" in there without being censored which isn't nothing",81,14,True,Ugw6sA-d9228HeFMEA94AaABAg,18,0,2026-02-09,20:58:18,Monday,20,False,False,False,0,0,0.0006496553217598441,,,,,
Ugw6sA-d9228HeFMEA94AaABAg.ASzwG74wHpfAT0sp2s6s2e,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@fr4nkensk4nk,UCLEQzf_Bbt_B636ToDSfgMQ,@HelloThere-dc1sh they're both,30,3,True,Ugw6sA-d9228HeFMEA94AaABAg,9,0,2026-02-09,21:45:19,Monday,21,False,False,False,0,0,0.00032482766087992205,,,,,
UgzQ5nXfuNKolFJKCel4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@jasonmedina970,UC2aHiagzlg3NFzi_DF7Z-dA,"Green Day nailed their performance, honestly wouldn’t have minded them also performing at halftime, they did awesome. Props to them",131,20,False,,974,5,2026-02-09,18:18:58,Monday,18,True,False,False,0,0,0.03515357129967156,,,,,
UgzQ5nXfuNKolFJKCel4AaABAg.AT0WCm0x1_aAT0zAzjmbgc,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@bestfitbodfree,UCvhwq28rkJmwAXens2luvnQ,I wish they would perform the half time show as well. They sound amazing - no lip syncing.  They all look great!,112,22,True,UgzQ5nXfuNKolFJKCel4AaABAg,30,0,2026-02-09,22:40:52,Monday,22,False,False,False,1,0,0.0010827588695997402,,,,,
UgzQ5nXfuNKolFJKCel4AaABAg.AT0WCm0x1_aAT1A292WjKr,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@rheannah,UC6KYvZ-dTBX2GGs2gpdyezg,They did awesome but so did Bad Bunny and I think his performance in Spanish as a Puerto Rican American was really important in the current times.,146,27,True,UgzQ5nXfuNKolFJKCel4AaABAg,65,0,2026-02-10,00:24:32,Tuesday,0,False,False,False,0,0,0.002345977550799437,,,,,
UgzQ5nXfuNKolFJKCel4AaABAg.AT0WCm0x1_aAT1J5bAxQuX,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@austintate8418,UCfJ3nI-0FN83XPDYqfWpypw,i personally thought greenday was a fantastic opener for Bad Bunny! what a stellar super concert sunday 60 thingy,113,19,True,UgzQ5nXfuNKolFJKCel4AaABAg,39,0,2026-02-10,01:43:38,Tuesday,1,False,False,False,1,0,0.001407586530479662,,,,,
UgzQ5nXfuNKolFJKCel4AaABAg.AT0WCm0x1_aAT2mgdM-M76,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@pabloarce8368,UCy8jeOB7lt2EdF6Xg1Ak-Iw,"​@rheannahbad bani y todos los de esa calaña dan asco... fuera la ""musica latina"" viva el rock n' roll! 😎🤘",106,20,True,UgzQ5nXfuNKolFJKCel4AaABAg,1,0,2026-02-10,15:30:13,Tuesday,15,True,False,False,1,0,3.6091962319991336e-05,,,,,
UgzQ5nXfuNKolFJKCel4AaABAg.AT0WCm0x1_aAT3HeIIvVMp,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@FUNNIeroFronk,UCJTx7fS-mZkHS7ZHhO7QjoQ,@pabloarce8368 bro what...Bad Bunny ATE THAT UP (I personally like Greenday coz I grew up listening to them but gng Bad Bunny still makes PEAK music,148,26,True,UgzQ5nXfuNKolFJKCel4AaABAg,0,0,2026-02-10,20:09:31,Tuesday,20,False,False,False,0,0,0.0,,,,,
UgwzSXZP5JFu26gXX8R4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@elle4792,UCh2Qn11SZL-YjJA84M2B4pg,"On behalf of millennials, thank you for having Green Day perform 👏🔥",67,12,False,,843,16,2026-02-09,02:14:22,Monday,2,True,False,False,0,0,0.030425524235752698,,,,,
UgwzSXZP5JFu26gXX8R4AaABAg.ASzmoj7QvF9ASzpdmmcgHw,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@ayoh4864,UCjRZJ9xZzqZpf6E50Mj_zfA,"On behalf of every educated American regardless of age, thank you for having them perform 🙏",91,16,True,UgwzSXZP5JFu26gXX8R4AaABAg,38,0,2026-02-09,02:39:05,Monday,2,True,False,False,0,0,0.0013714945681596708,,,,,
UgwzSXZP5JFu26gXX8R4AaABAg.ASzmoj7QvF9ASzpzWXQ8kW,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@elle4792,UCh2Qn11SZL-YjJA84M2B4pg,@ayoh4864 yup! 👏,16,3,True,UgwzSXZP5JFu26gXX8R4AaABAg,5,0,2026-02-09,02:42:03,Monday,2,True,False,False,1,0,0.0001804598115999567,,,,,
UgwzSXZP5JFu26gXX8R4AaABAg.ASzmoj7QvF9ASzqM9Rgqm0,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@muselucy666,UCqksVW8LI00WpYsxgBD2p0A,Makes my little emo kid heart so happy. ❤,41,9,True,UgwzSXZP5JFu26gXX8R4AaABAg,7,0,2026-02-09,02:45:17,Monday,2,True,False,False,0,0,0.0002526437362399394,,,,,
UgwzSXZP5JFu26gXX8R4AaABAg.ASzmoj7QvF9ASzsQXL8nAj,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@AmandaInMourning,UCWBCIWkqxUI1qXQpvl-tRJg,"This makes my elder millennial/Xennial heart so happy. Green Day was everything to my friends and me when we were 12/13... We hunted down 1,001 Smoothed Out Slappy Hours and Kerplunk after Dookie was released and Green Day ended up unknowingly creating the music for our lives 🥰💜",279,48,True,UgwzSXZP5JFu26gXX8R4AaABAg,11,0,2026-02-09,03:03:21,Monday,3,True,False,False,0,0,0.0003970115855199047,,,,,
UgwzSXZP5JFu26gXX8R4AaABAg.ASzmoj7QvF9ASzuMTABocl,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@Strat_0_Caster,UCXeqnP3z5UMtyFCswVrV0qQ,"Dude, I'm gen Z and Green Day is one of my favorite bands. Basket Case is one of my favorite songs lol",102,22,True,UgwzSXZP5JFu26gXX8R4AaABAg,31,0,2026-02-09,03:20:16,Monday,3,False,False,False,0,0,0.0011188508319197315,,,,,
UgwafwUzqkRS6X0vtuJ4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@TheTomCrusader,UC0O2_WCnBG6JEQNWbmEoYYg,"American Idiot and Holiday, at this time, on live TV, at the Super Bowl.. That's a statement that I can back, Green Day, you're my favourite band again.",152,28,False,,15,1,2026-02-09,23:09:21,Monday,23,False,False,False,0,0,0.0005413794347998701,,,,,
UgwafwUzqkRS6X0vtuJ4AaABAg.AT11RWmJEPiAT3J7kdUdlR,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@superunintended2926,UCYd9N8Qk2SAlXEEgjqg0GFw,I read this like steamed hams 😂,31,7,True,UgwafwUzqkRS6X0vtuJ4AaABAg,0,0,2026-02-10,20:22:25,Tuesday,20,True,False,False,0,0,0.0,,,,,
UgyNhXRyupfT3RMfzSV4AaABAg,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@ashleytaveras9035,UCrNErZ01HSefBLOJUYDojgw,Green Day opening the Superbowl will be something to remember. Boulevard of Broken Dreams is my favorite song and I'm happy they played it. 🙌🏻🇺🇸🏈,145,25,False,,692,3,2026-02-09,02:09:50,Monday,2,True,False,False,0,0,0.024975637925434006,,,,,
UgyNhXRyupfT3RMfzSV4AaABAg.ASzmIY3XXmzAT-Jaszqu7K,_0UqnYmQyLQ,Super Bowl LX Opening Performance by Green Day,NFL,@Protometal66,UCbCKO_89ZOXMF1pWvOiRaZw,Would love to have heard the whole song but at least we got a snippet,69,15,True,UgyNhXRyupfT3RMfzSV4AaABAg,4,0,2026-02-09,07:09:34,Monday,7,False,False,False,0,0,0.00014436784927996535,,,,,
